id,bulletin_date,patch_level,category,published,modified,commit_start,commit_end,nvd_severity,nvd_score,nvd_severity_v3,nvd_score_v3
CVE-2022-21744,2022-07-06 00:00:00,2022-07-01,mediatek components,2022-07-06,2022-07-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2022-21767,2022-07-06 00:00:00,2022-07-01,mediatek components,2022-07-06,2022-07-06,,,HIGH,8.3,HIGH,8.8
CVE-2022-21768,2022-07-06 00:00:00,2022-07-01,mediatek components,2022-07-06,2022-07-06,,,HIGH,8.3,HIGH,8.8
CVE-2022-21763,2022-07-06 00:00:00,2022-07-01,mediatek components,2022-07-06,2022-07-06,,,LOW,2.1,MEDIUM,5.5
CVE-2022-21764,2022-07-06 00:00:00,2022-07-01,mediatek components,2022-07-06,2022-07-06,,,LOW,2.1,MEDIUM,5.5
CVE-2022-20216,2022-07-06 00:00:00,2022-07-01,unisoc components,2022-07-13,2022-07-13,,,HIGH,10.0,CRITICAL,9.8
CVE-2022-20217,2022-07-06 00:00:00,2022-07-01,unisoc components,2022-07-13,2022-07-13,,,,,MEDIUM,6.5
CVE-2022-20236,2022-07-06 00:00:00,2022-07-01,unisoc components,2022-07-13,2022-07-13,,,HIGH,7.8,HIGH,7.5
CVE-2022-20238,2022-07-06 00:00:00,2022-07-01,unisoc components,2022-07-13,2022-07-13,,,HIGH,10.0,CRITICAL,9.8
CVE-2022-22096,2022-07-06 00:00:00,2022-07-01,qualcomm components,2022-09-02,2022-09-02,,,,,CRITICAL,9.8
CVE-2022-22058,2022-07-06 00:00:00,2022-07-01,qualcomm components,2022-09-26,2022-09-26,2020-08-05 11:21:54+00:00,2020-09-02 10:19:50+00:00,,,HIGH,7.8
CVE-2022-25657,2022-07-06 00:00:00,2022-07-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,CRITICAL,9.8
CVE-2022-25658,2022-07-06 00:00:00,2022-07-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,CRITICAL,9.8
CVE-2022-25659,2022-07-06 00:00:00,2022-07-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,CRITICAL,9.8
CVE-2021-0687,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-06-04 16:07:23-07:00,2021-06-30 23:58:52+00:00,LOW,1.9,MEDIUM,5.0
CVE-2021-0595,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-04-13 17:35:22+08:00,2021-06-30 23:58:56+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2021-0683,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-06-07 15:02:45-07:00,2021-06-30 23:58:49+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2021-0684,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-03-03 01:32:21+00:00,2021-06-30 23:59:13+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2021-0685,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-06-22 12:38:56-07:00,2021-06-30 23:58:42+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2021-0688,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-05-20 18:35:30+02:00,2021-06-30 23:58:34+00:00,MEDIUM,4.4,HIGH,7.0
CVE-2021-0686,2021-09-07 00:00:00,2021-09-01,framework,2021-10-06,2021-10-06,2021-06-16 00:20:52+00:00,2021-06-30 23:58:46+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0689,2021-09-07 00:00:00,2021-09-01,media framework,2021-10-06,2021-10-06,2021-06-14 14:19:35-04:00,2021-06-30 23:58:29+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0690,2021-09-07 00:00:00,2021-09-01,media framework,2021-10-06,2021-10-06,2021-04-28 23:44:50+05:30,2021-06-30 23:58:27+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2021-0598,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2021-04-20 15:58:19-07:00,2021-06-30 23:59:22+00:00,MEDIUM,4.4,HIGH,7.3
CVE-2021-0692,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2021-04-01 13:14:23-04:00,2021-06-30 23:59:17+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2021-0428,2021-09-07 00:00:00,2021-09-01,system,2021-04-13,2021-10-06,2019-05-23 16:07:53-07:00,2021-01-12 02:52:09+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0644,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2021-05-05 21:30:39+08:00,2021-06-16 01:11:30+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0682,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2021-06-22 13:58:48-04:00,2021-06-30 23:59:02+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0693,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2021-06-03 16:07:56-07:00,2021-06-30 23:59:06+00:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0691,2021-09-07 00:00:00,2021-09-01,system,2021-10-06,2021-10-06,2020-12-09 08:58:23+01:00,2021-06-30 23:59:40+00:00,MEDIUM,4.6,MEDIUM,6.7
CVE-2021-0690,2021-09-07 00:00:00,2021-09-01,google play system updates,2021-10-06,2021-10-06,,,MEDIUM,4.3,MEDIUM,6.5
CVE-2021-0695,2021-09-07 00:00:00,2021-09-01,kernel components,2021-10-06,2021-10-06,2021-04-13 15:59:41-07:00,2021-05-07 14:52:04-07:00,LOW,2.1,MEDIUM,5.5
CVE-2021-0680,2021-09-07 00:00:00,2021-09-01,mediatek components,2021-10-06,2021-10-06,,,LOW,2.1,MEDIUM,5.5
CVE-2021-0681,2021-09-07 00:00:00,2021-09-01,mediatek components,2021-10-06,2021-10-06,,,LOW,2.1,MEDIUM,5.5
CVE-2021-0635,2021-09-07 00:00:00,2021-09-01,unisoc components,2021-10-06,2021-10-06,,,MEDIUM,6.8,HIGH,7.8
CVE-2021-0636,2021-09-07 00:00:00,2021-09-01,unisoc components,2021-10-06,2021-10-06,,,MEDIUM,6.8,HIGH,7.8
CVE-2021-1941,2021-09-07 00:00:00,2021-09-01,qualcomm components,2021-09-09,2021-09-09,,,HIGH,7.8,HIGH,7.5
CVE-2021-1948,2021-09-07 00:00:00,2021-09-01,qualcomm components,2021-09-09,2021-09-09,,,HIGH,7.8,HIGH,7.5
CVE-2021-1974,2021-09-07 00:00:00,2021-09-01,qualcomm components,2021-09-09,2021-09-09,,,MEDIUM,5.0,HIGH,7.5
CVE-2021-30290,2021-09-07 00:00:00,2021-09-01,qualcomm components,2021-09-09,2021-09-09,,,MEDIUM,4.4,HIGH,7.0
CVE-2021-30294,2021-09-07 00:00:00,2021-09-01,qualcomm components,2021-09-09,2021-09-09,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-1886,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-07-13,2021-07-13,,,HIGH,7.2,HIGH,7.8
CVE-2021-1888,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-07-13,2021-07-13,,,HIGH,7.2,HIGH,7.8
CVE-2021-1889,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-07-13,2021-07-13,,,HIGH,7.2,HIGH,7.8
CVE-2021-1890,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-07-13,2021-07-13,,,HIGH,7.2,HIGH,7.8
CVE-2021-1933,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,10.0,CRITICAL,9.8
CVE-2021-1946,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,10.0,CRITICAL,9.8
CVE-2021-1909,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,7.2,HIGH,7.8
CVE-2021-1923,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-08,2021-09-08,,,MEDIUM,4.6,HIGH,7.8
CVE-2021-1934,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,7.2,HIGH,7.8
CVE-2021-1935,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-1952,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,7.2,HIGH,7.8
CVE-2021-1971,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,7.8,HIGH,7.5
CVE-2021-30295,2021-09-07 00:00:00,2021-09-01,qualcomm closed-source components,2021-09-09,2021-09-09,,,HIGH,7.2,HIGH,7.8
CVE-2018-9466,2018-09-04 00:00:00,2018-09-01,android runtime,,,2018-06-01 13:46:04-07:00,2018-08-10 20:24:58+00:00,,,,
CVE-2018-9467,2018-09-04 00:00:00,2018-09-01,android runtime,,,2018-07-09 11:42:50+01:00,2018-07-27 18:44:38+00:00,,,,
CVE-2018-9469,2018-09-04 00:00:00,2018-09-01,framework,,,2018-06-12 13:01:42-07:00,2018-07-27 18:42:35+00:00,,,,
CVE-2018-9470,2018-09-04 00:00:00,2018-09-01,framework,,,2018-05-08 06:40:24-07:00,2018-07-27 18:41:11+00:00,,,,
CVE-2018-9471,2018-09-04 00:00:00,2018-09-01,framework,,,2018-06-25 11:31:33-07:00,2018-08-10 20:28:10+00:00,,,,
CVE-2018-9472,2018-09-04 00:00:00,2018-09-01,library,,,2018-06-01 13:46:04-07:00,2018-08-10 20:24:58+00:00,,,,
CVE-2018-9474,2018-09-04 00:00:00,2018-09-01,media framework,,,2018-07-09 13:38:31-07:00,2018-07-27 18:43:28+00:00,,,,
CVE-2018-9440,2018-09-04 00:00:00,2018-09-01,media framework,,,2018-06-01 15:09:21-07:00,2018-07-27 18:42:24+00:00,,,,
CVE-2018-9475,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-27 14:21:40-07:00,2018-07-27 18:45:20+00:00,,,,
CVE-2018-9478,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-22 04:46:39-07:00,2018-07-27 18:45:31+00:00,,,,
CVE-2018-9479,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-22 04:46:39-07:00,2018-07-27 18:45:31+00:00,,,,
CVE-2018-9456,2018-09-04 00:00:00,2018-09-01,system,,,2018-05-29 16:55:58-07:00,2018-08-10 20:30:44+00:00,,,,
CVE-2018-9477,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-07 16:45:23+00:00,2018-08-10 20:29:13+00:00,,,,
CVE-2018-9480,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-21 16:53:41-07:00,2018-07-27 18:45:10+00:00,,,,
CVE-2018-9481,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-21 16:53:41-07:00,2018-07-27 18:45:10+00:00,,,,
CVE-2018-9482,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-21 16:53:41-07:00,2018-07-27 18:45:10+00:00,,,,
CVE-2018-9483,2018-09-04 00:00:00,2018-09-01,system,,,2018-07-11 02:57:07-07:00,2018-07-27 18:45:43+00:00,,,,
CVE-2018-9484,2018-09-04 00:00:00,2018-09-01,system,,,2018-07-12 10:44:29-07:00,2018-07-27 18:46:14+00:00,,,,
CVE-2018-9485,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-21 22:56:11-07:00,2018-07-27 18:46:03+00:00,,,,
CVE-2018-9486,2018-09-04 00:00:00,2018-09-01,system,,,2018-06-07 14:25:09-07:00,2018-07-27 18:46:25+00:00,,,,
CVE-2018-9487,2018-09-04 00:00:00,2018-09-01,system,,,2018-05-28 22:04:37+09:00,2018-07-27 18:43:14+00:00,,,,
CVE-2018-9488,2018-09-04 00:00:00,2018-09-01,system,2018-11-06,2018-11-07,2018-06-13 22:10:37-07:00,2018-07-27 18:46:50+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2018-9468,2018-09-04 00:00:00,2018-09-01,framework,,,2018-07-09 12:16:26-06:00,2018-08-10 20:29:42+00:00,,,,
CVE-2017-5754,2018-09-04 00:00:00,2018-09-01,kernel components,2018-01-04,2021-11-19,,,MEDIUM,4.7,MEDIUM,5.6
CVE-2018-11816,2018-09-04 00:00:00,2018-09-01,qualcomm components,,,,,,,,
CVE-2018-11261,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-11-27,2018-11-27,,,HIGH,7.2,HIGH,7.8
CVE-2018-11836,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-09-18,2018-09-19,2018-04-02 13:19:10+00:00,2018-06-01 09:32:00+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-11842,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-09-18,2018-09-19,2018-04-23 02:37:46+00:00,2018-06-25 12:25:35+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-11898,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-09-19,2018-09-19,2018-05-01 21:41:15+00:00,2018-06-04 18:20:46+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-15825,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-09-18,2018-09-19,,,MEDIUM,4.6,HIGH,7.8
CVE-2018-11270,2018-09-04 00:00:00,2018-09-01,qualcomm components,2018-09-18,2018-09-19,2018-03-15 06:38:54+00:00,2018-03-21 15:04:47+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2016-10394,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",,,,,,,,
CVE-2017-18314,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-18311,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-11950,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-5866,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-11824,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2016-10408,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",,,,,,,,
CVE-2017-18313,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-23,2018-10-23,,,MEDIUM,5.7,MEDIUM,5.3
CVE-2017-18312,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-23,2018-10-23,,,HIGH,7.2,HIGH,7.8
CVE-2017-18124,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-3588,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-11951,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2018-11952,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",,,,,,,,
CVE-2018-5871,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,LOW,3.3,MEDIUM,6.5
CVE-2018-5914,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,HIGH,7.2,HIGH,7.8
CVE-2018-11288,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2019-01-18,2019-01-18,,,HIGH,7.2,HIGH,7.8
CVE-2018-11285,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,HIGH,9.3,HIGH,7.8
CVE-2018-11290,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,MEDIUM,5.0,HIGH,7.5
CVE-2018-11292,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,HIGH,7.2,HIGH,7.8
CVE-2018-11287,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-09-20,2018-09-20,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-11846,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-26,2018-10-26,,,MEDIUM,4.7,MEDIUM,4.7
CVE-2018-11855,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2019-02-11,2019-02-11,,,HIGH,7.2,HIGH,7.8
CVE-2018-11857,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-29,2018-10-29,,,HIGH,7.2,HIGH,7.8
CVE-2018-11858,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-29,2018-10-29,,,HIGH,7.2,HIGH,7.8
CVE-2018-11866,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-29,2018-10-29,,,HIGH,7.2,HIGH,7.8
CVE-2018-11865,2018-09-04 00:00:00,2018-09-01,"qualcomm closed-source
components",2018-10-29,2018-10-29,,,HIGH,7.2,HIGH,7.8
CVE-2017-0806,2017-10-02 00:00:00,2017-10-01,framework,2017-10-03,2017-10-04,2017-07-14 14:41:06+01:00,2017-08-22 23:20:12+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-0809,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-06-27 13:58:07-07:00,2017-08-22 23:13:35+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-0810,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-06-09 12:03:34+05:30,2017-08-22 23:12:59+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-0811,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-05-03 15:12:46+05:30,2017-08-22 23:12:49+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-0812,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-07-18 14:57:51-07:00,2017-08-22 23:11:44+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-0815,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-07-24 17:25:47-07:00,2017-08-22 23:13:27+00:00,MEDIUM,4.3,MEDIUM,5.5
CVE-2017-0816,2017-10-02 00:00:00,2017-10-01,media framework,2017-10-03,2017-10-04,2017-07-24 17:25:47-07:00,2017-08-22 23:13:27+00:00,MEDIUM,4.3,MEDIUM,5.5
CVE-2017-14496,2017-10-02 00:00:00,2017-10-01,system,2017-10-02,2018-05-10,2017-08-15 14:44:49+09:00,2017-08-22 23:12:44+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-7374,2017-10-02 00:00:00,2017-10-01,kernel components,2017-03-31,2017-10-03,2017-02-21 15:07:11-08:00,2017-03-15 13:12:05-04:00,HIGH,7.2,HIGH,7.8
CVE-2017-9075,2017-10-02 00:00:00,2017-10-01,kernel components,2017-05-19,2018-06-19,2017-05-17 07:16:40-07:00,2017-05-18 10:24:08-04:00,HIGH,7.2,HIGH,7.8
CVE-2017-0827,2017-10-02 00:00:00,2017-10-01,mediatek components,2017-10-03,2017-10-05,,,HIGH,9.3,HIGH,7.8
CVE-2017-11053,2017-10-02 00:00:00,2017-10-01,qualcomm components,2017-10-10,2017-10-11,,,MEDIUM,6.8,HIGH,7.8
CVE-2017-9714,2017-10-02 00:00:00,2017-10-01,qualcomm components,2017-10-10,2017-10-11,,,MEDIUM,4.6,HIGH,7.8
CVE-2017-9683,2017-10-02 00:00:00,2017-10-01,qualcomm components,2017-10-10,2017-10-11,2017-04-21 12:25:43+00:00,2017-05-16 13:05:49+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9490,2018-10-01 00:00:00,2018-10-01,framework,2018-10-02,2018-10-04,2018-08-02 20:10:12+01:00,2018-08-16 16:01:16+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9491,2018-10-01 00:00:00,2018-10-01,framework,2018-10-02,2018-10-04,2018-07-31 15:12:51-07:00,2018-08-16 16:01:23+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9492,2018-10-01 00:00:00,2018-10-01,framework,2018-10-02,2018-10-04,2018-08-07 15:02:17-06:00,2018-08-16 16:01:38+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9493,2018-10-01 00:00:00,2018-10-01,framework,2018-10-02,2018-10-04,2018-07-16 13:18:04-06:00,2018-08-16 16:02:07+00:00,LOW,2.1,MEDIUM,5.5
CVE-2018-9452,2018-10-01 00:00:00,2018-10-01,framework,2018-10-02,2018-10-04,2018-05-09 17:31:48+01:00,2018-08-16 16:02:00+00:00,MEDIUM,4.3,MEDIUM,5.5
CVE-2018-9473,2018-10-01 00:00:00,2018-10-01,media framework,2018-10-02,2018-10-04,2017-08-29 11:37:25+05:30,2017-09-29 15:38:36-07:00,HIGH,9.3,HIGH,7.8
CVE-2018-9496,2018-10-01 00:00:00,2018-10-01,media framework,2018-10-02,2018-10-04,2018-06-25 18:26:18+05:30,2018-08-16 16:01:14+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9497,2018-10-01 00:00:00,2018-10-01,media framework,2018-10-02,2018-10-04,2018-06-25 20:48:07+05:30,2018-08-16 16:01:09+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9498,2018-10-01 00:00:00,2018-10-01,media framework,2018-10-02,2018-10-04,2018-01-05 11:20:10-05:00,2018-08-16 01:23:07+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9499,2018-10-01 00:00:00,2018-10-01,media framework,2018-10-02,2018-10-04,2018-07-24 14:13:13-07:00,2018-08-16 16:01:26+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2017-13283,2018-10-01 00:00:00,2018-10-01,system,2018-04-04,2018-10-04,2018-08-06 14:40:37-07:00,2018-08-16 16:02:17+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2018-9476,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-06-13 17:33:23-07:00,2018-08-16 01:20:30+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2018-9504,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-07-16 06:40:35-07:00,2018-08-16 16:02:11+00:00,HIGH,8.3,HIGH,8.8
CVE-2018-9501,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-07-31 14:04:44-07:00,2018-08-16 16:02:04+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9502,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-06-07 16:18:52-07:00,2018-08-30 04:24:02+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9503,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-06-07 16:18:52-07:00,2018-08-30 04:24:02+00:00,HIGH,7.8,HIGH,7.5
CVE-2018-9505,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-07 21:32:07+08:00,2018-08-16 16:02:30+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9506,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-09 13:07:48-07:00,2018-08-16 16:02:22+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9507,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-08 11:21:28+08:00,2018-08-16 16:02:19+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9508,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-08 14:46:42+08:00,2018-08-16 01:20:42+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9509,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-08 16:09:58+08:00,2018-08-16 16:02:25+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9510,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-08-08 22:20:08+08:00,2018-08-16 16:02:28+00:00,MEDIUM,6.1,MEDIUM,6.5
CVE-2018-9511,2018-10-01 00:00:00,2018-10-01,system,2018-10-02,2018-10-04,2018-07-19 12:30:55-07:00,2018-08-16 16:02:39+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2018-9513,2018-10-01 00:00:00,2018-10-01,kernel components,2018-10-02,2018-10-04,,,HIGH,7.2,HIGH,7.8
CVE-2018-9514,2018-10-01 00:00:00,2018-10-01,kernel components,2018-10-02,2018-10-04,,,HIGH,7.2,HIGH,7.8
CVE-2018-9515,2018-10-01 00:00:00,2018-10-01,kernel components,2018-10-02,2018-10-10,,,HIGH,7.2,HIGH,7.8
CVE-2019-2043,2019-05-06 00:00:00,2019-05-01,framework,2019-05-08,2019-05-09,2019-02-14 16:07:37-08:00,2019-03-13 18:02:41+00:00,MEDIUM,6.9,HIGH,7.3
CVE-2019-2044,2019-05-06 00:00:00,2019-05-01,media framework,2019-05-08,2019-05-08,2019-02-26 15:47:01-08:00,2019-03-13 18:01:41+00:00,HIGH,9.3,HIGH,8.8
CVE-2019-2045,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-03-05 14:38:25-08:00,2019-03-13 18:01:26+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2046,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-03-05 18:06:51-08:00,2019-03-13 18:01:18+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2047,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-03-05 17:18:50-08:00,2019-03-13 18:01:15+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2049,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2018-12-14 14:55:02-08:00,2019-03-13 18:02:49+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2050,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2018-06-19 08:12:29-07:00,2019-03-13 18:03:02+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2051,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-03-05 15:05:33-08:00,2019-03-13 18:01:12+00:00,HIGH,7.8,HIGH,7.5
CVE-2019-2052,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-03-05 16:19:48-08:00,2019-03-13 18:01:32+00:00,HIGH,7.8,HIGH,7.5
CVE-2019-2053,2019-05-06 00:00:00,2019-05-01,system,2019-05-08,2019-05-08,2019-02-04 12:53:10-08:00,2019-03-13 18:01:38+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-2054,2019-05-06 00:00:00,2019-05-01,kernel components,2019-05-08,2019-10-23,,,MEDIUM,4.6,HIGH,7.8
CVE-2018-6243,2019-05-06 00:00:00,2019-05-01,nvidia components,2019-05-07,2019-05-10,,,HIGH,7.2,HIGH,7.8
CVE-2018-19860,2019-05-06 00:00:00,2019-05-01,broadcom components,2019-06-07,2019-08-16,,,MEDIUM,5.8,HIGH,8.8
CVE-2018-11955,2019-05-06 00:00:00,2019-05-01,qualcomm components,2019-06-14,2019-06-14,2018-06-07 07:01:15+00:00,2018-06-13 09:51:00+00:00,HIGH,7.5,CRITICAL,9.8
